cr_id,gender,age,race
1010895,MALE,38.0,WHITE
1010898,MALE,68.0,WHITE
1010899,MALE,68.0,WHITE
1010900,FEMALE,29.0,BLACK
1010903,FEMALE,50.0,BLACK
1010903,MALE,,WHITE
1010904,FEMALE,47.0,BLACK
1010906,MALE,,
1010907,MALE,52.0,BLACK
1010909,MALE,53.0,WHITE
1010910,FEMALE,37.0,BLACK
1010911,FEMALE,38.0,BLACK
1010912,FEMALE,53.0,BLACK
1010913,FEMALE,,BLACK
1010914,FEMALE,50.0,HISPANIC
1010915,FEMALE,44.0,BLACK
1010916,FEMALE,53.0,WHITE
1010917,FEMALE,55.0,WHITE
1010918,MALE,65.0,BLACK
1010923,MALE,,BLACK
1010925,MALE,38.0,BLACK
1010927,MALE,,BLACK
1010928,MALE,39.0,WHITE
1010929,FEMALE,26.0,BLACK
1010930,MALE,,
1010932,FEMALE,40.0,BLACK
1010934,MALE,50.0,WHITE
1010935,FEMALE,28.0,BLACK
1010936,MALE,36.0,BLACK
1010936,FEMALE,38.0,BLACK
1010937,MALE,,HISPANIC
1010937,MALE,,HISPANIC
1010939,MALE,52.0,
1010940,MALE,,
1010941,MALE,,
1010942,MALE,,
1010945,MALE,,BLACK
1010946,FEMALE,,WHITE
1010947,FEMALE,56.0,WHITE
1010948,FEMALE,46.0,BLACK
1010951,MALE,28.0,BLACK
1010952,FEMALE,,BLACK
1010953,MALE,39.0,WHITE
1010955,MALE,48.0,HISPANIC
1010956,MALE,39.0,BLACK
1010957,MALE,34.0,BLACK
1010958,MALE,66.0,BLACK
1010961,FEMALE,49.0,WHITE
1010962,MALE,54.0,WHITE
1010963,FEMALE,,BLACK
1010964,MALE,34.0,BLACK
1010965,FEMALE,75.0,BLACK
1010966,FEMALE,,BLACK
1010967,FEMALE,39.0,BLACK
1010968,MALE,26.0,BLACK
1010971,MALE,32.0,HISPANIC
1010972,FEMALE,,BLACK
1010974,MALE,29.0,BLACK
1010977,FEMALE,38.0,BLACK
1010978,MALE,57.0,BLACK
1010981,MALE,45.0,BLACK
1010982,FEMALE,53.0,BLACK
1010983,MALE,53.0,BLACK
1010984,MALE,34.0,HISPANIC
1010985,MALE,,BLACK
1010986,MALE,66.0,BLACK
1010987,MALE,26.0,BLACK
1010988,FEMALE,26.0,BLACK
1010988,FEMALE,,BLACK
1010989,MALE,59.0,HISPANIC
1010990,FEMALE,,BLACK
1010991,FEMALE,,HISPANIC
1010992,MALE,51.0,BLACK
1010993,MALE,32.0,ASIAN/PACIFIC ISLANDER
1010995,MALE,60.0,WHITE
1010996,MALE,38.0,WHITE
1010999,FEMALE,29.0,BLACK
1010999,FEMALE,61.0,BLACK
1011001,FEMALE,43.0,BLACK
1011003,MALE,31.0,BLACK
1011004,MALE,51.0,BLACK
1011005,MALE,51.0,BLACK
1011008,FEMALE,29.0,BLACK
1011009,MALE,49.0,WHITE
1011010,MALE,38.0,HISPANIC
1011011,MALE,63.0,WHITE
1011012,MALE,54.0,BLACK
1011014,MALE,,BLACK
1011016,MALE,41.0,WHITE
1011017,FEMALE,,BLACK
1011018,FEMALE,84.0,BLACK
1011019,FEMALE,65.0,BLACK
1011020,MALE,34.0,BLACK
1011021,FEMALE,47.0,WHITE
1011022,FEMALE,,HISPANIC
1011024,MALE,53.0,BLACK
1011025,MALE,34.0,BLACK
1011026,MALE,35.0,BLACK
1011027,MALE,57.0,BLACK
1011029,FEMALE,37.0,WHITE
1011030,MALE,65.0,WHITE
1011031,MALE,55.0,WHITE
1011032,FEMALE,31.0,BLACK
1011034,FEMALE,53.0,BLACK
1011035,FEMALE,44.0,BLACK
1011036,MALE,39.0,BLACK
1011037,FEMALE,53.0,WHITE
1011038,MALE,32.0,BLACK
1011039,MALE,41.0,BLACK
1011040,MALE,47.0,BLACK
1011041,MALE,,
1011042,FEMALE,,WHITE
1011043,MALE,34.0,HISPANIC
1011044,FEMALE,57.0,WHITE
1011045,MALE,38.0,BLACK
1011046,MALE,34.0,HISPANIC
1011047,MALE,35.0,
1011048,FEMALE,55.0,BLACK
1011050,MALE,49.0,BLACK
1011051,FEMALE,54.0,HISPANIC
1011052,MALE,47.0,BLACK
1011054,FEMALE,49.0,BLACK
1011055,FEMALE,59.0,BLACK
1011056,FEMALE,,
1011057,FEMALE,60.0,BLACK
1011059,MALE,40.0,BLACK
1011060,MALE,64.0,BLACK
1011061,FEMALE,41.0,BLACK
1011062,MALE,62.0,WHITE
1011064,MALE,51.0,BLACK
1011065,FEMALE,45.0,BLACK
1011066,MALE,51.0,WHITE
1011067,MALE,51.0,WHITE
1011068,MALE,51.0,WHITE
1011069,MALE,44.0,BLACK
1011070,MALE,51.0,WHITE
1011071,MALE,51.0,WHITE
1011072,FEMALE,49.0,BLACK
1011073,MALE,51.0,WHITE
1011074,MALE,51.0,WHITE
1011075,MALE,51.0,WHITE
1011076,MALE,51.0,WHITE
1011077,FEMALE,32.0,BLACK
1011078,MALE,64.0,BLACK
1011081,MALE,31.0,HISPANIC
1011083,FEMALE,39.0,BLACK
1011087,MALE,50.0,BLACK
1011088,MALE,61.0,WHITE
1011089,FEMALE,54.0,
1011090,FEMALE,51.0,WHITE
1011091,FEMALE,47.0,BLACK
1011092,FEMALE,34.0,BLACK
1011093,FEMALE,38.0,BLACK
1011094,FEMALE,40.0,BLACK
1011095,MALE,35.0,BLACK
1011096,MALE,60.0,WHITE
1011098,FEMALE,45.0,BLACK
1011099,FEMALE,28.0,BLACK
1011100,MALE,75.0,BLACK
1011101,FEMALE,50.0,WHITE
1011102,FEMALE,50.0,WHITE
1011103,MALE,71.0,WHITE
1011104,FEMALE,50.0,BLACK
1011105,MALE,44.0,WHITE
1011106,FEMALE,29.0,BLACK
1011107,FEMALE,41.0,HISPANIC
1011108,MALE,85.0,WHITE
1011109,FEMALE,26.0,HISPANIC
1011110,MALE,46.0,BLACK
1011111,MALE,29.0,BLACK
1011112,FEMALE,31.0,BLACK
1011113,MALE,49.0,HISPANIC
1011114,MALE,68.0,WHITE
1011115,MALE,33.0,BLACK
1011116,MALE,64.0,WHITE
1011117,FEMALE,62.0,WHITE
1011119,FEMALE,67.0,BLACK
1011120,FEMALE,33.0,BLACK
1011121,FEMALE,46.0,WHITE
1011122,FEMALE,,BLACK
1011123,MALE,65.0,WHITE
1011124,FEMALE,37.0,BLACK
1011125,MALE,36.0,BLACK
1011126,MALE,58.0,WHITE
1011126,MALE,45.0,WHITE
1011127,MALE,55.0,WHITE
1011128,MALE,66.0,BLACK
1011129,FEMALE,,WHITE
1011130,MALE,41.0,HISPANIC
1011131,FEMALE,55.0,HISPANIC
1011132,FEMALE,61.0,WHITE
1011133,FEMALE,55.0,BLACK
1011134,MALE,68.0,WHITE
1011134,MALE,,
1011135,MALE,35.0,BLACK
1011136,MALE,57.0,ASIAN/PACIFIC ISLANDER
1011137,MALE,35.0,WHITE
1011139,FEMALE,39.0,BLACK
1011140,FEMALE,,WHITE
1011141,MALE,42.0,HISPANIC
1011142,MALE,63.0,WHITE
1011143,MALE,35.0,HISPANIC
1011144,FEMALE,47.0,BLACK
1011145,MALE,62.0,BLACK
1011146,MALE,47.0,WHITE
1011147,FEMALE,84.0,BLACK
1011149,MALE,58.0,WHITE
1011150,FEMALE,62.0,BLACK
1011151,FEMALE,54.0,BLACK
1011154,MALE,29.0,HISPANIC
1011155,FEMALE,29.0,BLACK
1011157,FEMALE,43.0,BLACK
1011158,MALE,34.0,HISPANIC
1011159,MALE,31.0,HISPANIC
1011161,MALE,56.0,WHITE
1011162,FEMALE,29.0,BLACK
1011164,MALE,52.0,BLACK
1011165,MALE,,BLACK
1011166,FEMALE,41.0,BLACK
1011167,MALE,34.0,BLACK
1011168,MALE,,
1011169,FEMALE,45.0,BLACK
1011170,MALE,35.0,HISPANIC
1011171,FEMALE,50.0,WHITE
1011171,MALE,56.0,WHITE
1011172,MALE,32.0,HISPANIC
1011173,FEMALE,35.0,BLACK
1011174,FEMALE,45.0,BLACK
1011177,FEMALE,,BLACK
1011178,FEMALE,63.0,
1011179,FEMALE,44.0,BLACK
1011180,MALE,53.0,BLACK
1011181,FEMALE,38.0,BLACK
1011182,FEMALE,55.0,WHITE
1011183,MALE,35.0,BLACK
1011184,MALE,38.0,BLACK
1011186,MALE,30.0,BLACK
1011187,MALE,38.0,BLACK
1011188,FEMALE,35.0,BLACK
1011189,FEMALE,63.0,BLACK
1011190,FEMALE,41.0,WHITE
1011191,MALE,44.0,WHITE
1011193,FEMALE,28.0,BLACK
1011194,FEMALE,,WHITE
1011195,MALE,,BLACK
1011197,FEMALE,28.0,BLACK
1011198,MALE,49.0,BLACK
1011200,MALE,31.0,BLACK
1011202,MALE,67.0,BLACK
1011204,MALE,26.0,BLACK
1011205,FEMALE,67.0,
1011206,MALE,30.0,HISPANIC
1011207,MALE,33.0,BLACK
1011208,FEMALE,37.0,BLACK
1011210,MALE,55.0,BLACK
1011213,FEMALE,66.0,HISPANIC
1011214,MALE,29.0,BLACK
1011215,MALE,29.0,BLACK
1011216,MALE,56.0,WHITE
1011217,FEMALE,51.0,WHITE
1011218,FEMALE,40.0,WHITE
1011219,FEMALE,,WHITE
1011221,FEMALE,40.0,WHITE
1011222,MALE,,WHITE
1011223,MALE,,
1011224,FEMALE,38.0,BLACK
1011225,FEMALE,61.0,BLACK
1011226,MALE,28.0,BLACK
1011227,MALE,48.0,BLACK
1011228,MALE,38.0,BLACK
1011229,MALE,53.0,WHITE
1011230,FEMALE,49.0,WHITE
1011231,MALE,53.0,BLACK
1011232,MALE,27.0,BLACK
1011234,FEMALE,,BLACK
1011235,FEMALE,64.0,BLACK
1011237,FEMALE,,BLACK
1011237,FEMALE,31.0,BLACK
1011238,FEMALE,,HISPANIC
1011238,MALE,,HISPANIC
1011239,MALE,69.0,WHITE
1011240,FEMALE,35.0,BLACK
1011242,FEMALE,52.0,BLACK
1011243,MALE,53.0,BLACK
1011244,MALE,45.0,WHITE
1011245,MALE,51.0,HISPANIC
1011246,MALE,35.0,BLACK
1011247,FEMALE,56.0,WHITE
1011249,FEMALE,50.0,BLACK
1011250,FEMALE,34.0,BLACK
1011253,MALE,33.0,HISPANIC
1011254,MALE,63.0,HISPANIC
1011255,MALE,34.0,BLACK
1011256,FEMALE,,
1011258,FEMALE,67.0,BLACK
1011260,MALE,44.0,BLACK
1011261,FEMALE,62.0,WHITE
1011262,FEMALE,,BLACK
1011262,FEMALE,60.0,BLACK
1011263,FEMALE,,WHITE
1011264,FEMALE,42.0,WHITE
1011264,FEMALE,43.0,HISPANIC
1011265,MALE,,BLACK
1011266,MALE,42.0,BLACK
1011267,MALE,46.0,BLACK
1011268,MALE,57.0,BLACK
1011269,MALE,57.0,BLACK
1011271,MALE,40.0,BLACK
1011272,MALE,48.0,BLACK
1011275,MALE,50.0,BLACK
1011275,FEMALE,49.0,WHITE
1011276,MALE,,BLACK
1011277,,,
1011278,MALE,,WHITE
1011279,MALE,56.0,WHITE
1011280,MALE,,
1011281,MALE,,BLACK
1011282,MALE,,
1011283,FEMALE,55.0,WHITE
1011284,FEMALE,33.0,BLACK
1011285,FEMALE,67.0,BLACK
1011286,MALE,,
1011287,MALE,,
1011290,FEMALE,53.0,HISPANIC
1011291,FEMALE,,WHITE
1011292,MALE,,BLACK
1011293,MALE,36.0,HISPANIC
1011294,MALE,50.0,BLACK
1011295,MALE,,WHITE
1011296,FEMALE,47.0,BLACK
1011297,MALE,51.0,WHITE
1011298,MALE,,
1011299,MALE,,
1011300,MALE,,
1011301,MALE,,
1011302,MALE,,
1011303,FEMALE,37.0,BLACK
1011304,MALE,,BLACK
1011305,FEMALE,,BLACK
1011306,MALE,75.0,WHITE
1011308,MALE,61.0,WHITE
1011309,MALE,60.0,BLACK
1011311,MALE,58.0,WHITE
1011312,MALE,37.0,BLACK
1011314,MALE,44.0,BLACK
1011315,FEMALE,59.0,BLACK
1011316,MALE,38.0,BLACK
1011317,MALE,30.0,BLACK
1011319,MALE,47.0,BLACK
1011320,FEMALE,,
1011321,MALE,32.0,ASIAN/PACIFIC ISLANDER
1011322,MALE,64.0,WHITE
1011323,MALE,65.0,WHITE
1011323,MALE,70.0,WHITE
1011324,MALE,45.0,WHITE
1011326,FEMALE,,BLACK
1011330,MALE,25.0,BLACK
1011331,FEMALE,62.0,BLACK
1011332,FEMALE,,BLACK
1011334,MALE,43.0,HISPANIC
1011335,FEMALE,36.0,HISPANIC
1011336,FEMALE,40.0,BLACK
1011337,FEMALE,,BLACK
1011338,FEMALE,,WHITE
1011339,MALE,45.0,ASIAN/PACIFIC ISLANDER
1011339,FEMALE,42.0,ASIAN/PACIFIC ISLANDER
1011341,MALE,28.0,BLACK
1011342,MALE,,BLACK
1011343,FEMALE,49.0,BLACK
1011344,MALE,59.0,BLACK
1011345,MALE,54.0,WHITE
1011346,FEMALE,55.0,WHITE
1011347,MALE,41.0,WHITE
1011348,MALE,28.0,HISPANIC
1011349,FEMALE,61.0,BLACK
1011351,FEMALE,44.0,BLACK
1011352,MALE,,
1011353,MALE,,
1011354,MALE,,
1011355,MALE,,
1011356,MALE,,
1011358,MALE,,
1011359,FEMALE,48.0,HISPANIC
1011360,MALE,63.0,WHITE
1011361,MALE,40.0,WHITE
1011364,FEMALE,32.0,WHITE
1011366,FEMALE,42.0,BLACK
1011367,MALE,34.0,BLACK
1011368,MALE,32.0,BLACK
1011369,FEMALE,43.0,BLACK
1011370,FEMALE,30.0,HISPANIC
1011371,FEMALE,66.0,WHITE
1011372,MALE,27.0,BLACK
1011373,FEMALE,,BLACK
1011374,MALE,36.0,HISPANIC
1011376,MALE,,
1011376,MALE,,
1011377,MALE,45.0,WHITE
1011378,FEMALE,60.0,WHITE
1011379,FEMALE,,BLACK
1011380,FEMALE,86.0,BLACK
1011384,FEMALE,65.0,BLACK
1011386,FEMALE,58.0,BLACK
1011387,FEMALE,,BLACK
1011389,MALE,28.0,BLACK
1011390,MALE,41.0,BLACK
1011391,FEMALE,,WHITE
1011392,MALE,59.0,WHITE
1011393,FEMALE,51.0,HISPANIC
1011394,MALE,39.0,
1011395,MALE,54.0,WHITE
1011396,MALE,67.0,HISPANIC
1011398,FEMALE,,BLACK
1011399,MALE,34.0,BLACK
1011400,FEMALE,,WHITE
1011401,MALE,35.0,HISPANIC
1011402,FEMALE,,BLACK
1011404,MALE,,WHITE
1011405,MALE,,BLACK
1011406,FEMALE,,WHITE
1011407,MALE,,BLACK
1011408,MALE,62.0,BLACK
1011409,FEMALE,,BLACK
1011411,MALE,33.0,HISPANIC
1011413,FEMALE,,WHITE
1011414,MALE,57.0,WHITE
1011415,FEMALE,29.0,WHITE
1011416,FEMALE,,BLACK
1011418,FEMALE,30.0,BLACK
1011419,MALE,27.0,BLACK
1011420,MALE,61.0,WHITE
1011421,FEMALE,36.0,BLACK
1011422,MALE,43.0,BLACK
1011423,MALE,42.0,BLACK
1011424,FEMALE,,WHITE
1011427,MALE,,WHITE
1011428,FEMALE,34.0,BLACK
1011430,MALE,76.0,BLACK
1011431,MALE,57.0,HISPANIC
1011432,MALE,45.0,BLACK
1011433,FEMALE,,BLACK
1011434,MALE,42.0,BLACK
1011435,MALE,,BLACK
1011436,MALE,60.0,BLACK
1011437,MALE,50.0,BLACK
1011439,FEMALE,44.0,BLACK
1011440,MALE,40.0,BLACK
1011441,MALE,,BLACK
1011443,FEMALE,35.0,BLACK
1011447,,,
1011447,MALE,45.0,WHITE
1011448,FEMALE,44.0,WHITE
1011450,FEMALE,32.0,BLACK
1011451,FEMALE,41.0,BLACK
1011452,MALE,35.0,BLACK
1011454,MALE,,
1011455,MALE,,
1011456,MALE,,
1011457,MALE,,WHITE
1011459,FEMALE,48.0,BLACK
1011460,MALE,,ASIAN/PACIFIC ISLANDER
1011462,MALE,,BLACK
1011463,MALE,,
1011464,MALE,,
1011465,MALE,,
1011467,MALE,50.0,BLACK
1011468,MALE,,WHITE
1011469,MALE,,BLACK
1011470,FEMALE,38.0,BLACK
1011472,MALE,36.0,
1011473,MALE,69.0,BLACK
1011474,MALE,43.0,BLACK
1011476,MALE,42.0,HISPANIC
1011477,MALE,,WHITE
1011478,MALE,53.0,BLACK
1011480,FEMALE,,WHITE
1011480,FEMALE,,WHITE
1011481,MALE,52.0,WHITE
1011483,MALE,,
1011484,MALE,,BLACK
1011485,MALE,60.0,BLACK
1011486,MALE,38.0,BLACK
1011487,MALE,32.0,BLACK
1011488,FEMALE,52.0,BLACK
1011490,MALE,42.0,WHITE
1011491,MALE,68.0,WHITE
1011492,MALE,38.0,BLACK
1011493,MALE,48.0,HISPANIC
1011494,MALE,39.0,NATIVE AMERICAN/ALASKAN NATIVE
1011497,MALE,50.0,BLACK
1011499,FEMALE,,HISPANIC
1011501,MALE,56.0,WHITE
1011504,FEMALE,,BLACK
1011505,MALE,37.0,BLACK
1012508,MALE,62.0,WHITE
1012509,MALE,64.0,WHITE
1012509,MALE,62.0,WHITE
1012510,MALE,29.0,HISPANIC
1012511,FEMALE,39.0,BLACK
1012512,MALE,34.0,BLACK
1012514,MALE,,BLACK
1012515,MALE,,BLACK
1012516,MALE,,BLACK
1012518,FEMALE,52.0,BLACK
1012519,MALE,58.0,WHITE
1012520,FEMALE,55.0,WHITE
1012521,FEMALE,,BLACK
1012522,FEMALE,39.0,BLACK
1012523,MALE,,BLACK
1012524,MALE,32.0,BLACK
1012526,MALE,38.0,HISPANIC
1012527,MALE,80.0,BLACK
1012528,MALE,36.0,HISPANIC
1012529,MALE,56.0,BLACK
1012530,FEMALE,57.0,WHITE
1012531,MALE,35.0,HISPANIC
1012532,MALE,48.0,BLACK
1012533,MALE,40.0,BLACK
1012535,FEMALE,48.0,BLACK
1012536,MALE,54.0,BLACK
1012537,MALE,53.0,BLACK
1012538,MALE,36.0,BLACK
1012539,FEMALE,36.0,WHITE
1012540,MALE,42.0,BLACK
1012541,MALE,46.0,WHITE
1012542,FEMALE,48.0,BLACK
1012543,FEMALE,,BLACK
1012544,MALE,36.0,BLACK
1012545,MALE,37.0,BLACK
1012547,FEMALE,47.0,BLACK
1012548,FEMALE,56.0,BLACK
1012549,MALE,,
1012550,MALE,,
1012551,MALE,47.0,BLACK
1012552,MALE,,
1012553,FEMALE,56.0,BLACK
1012555,MALE,28.0,BLACK
1012556,MALE,53.0,BLACK
1012558,FEMALE,46.0,BLACK
1012561,FEMALE,41.0,BLACK
1012562,MALE,46.0,HISPANIC
1012564,FEMALE,61.0,BLACK
1012565,FEMALE,71.0,BLACK
1012566,FEMALE,51.0,BLACK
1012567,FEMALE,61.0,BLACK
1012568,MALE,,
1012569,MALE,60.0,BLACK
1012570,FEMALE,82.0,BLACK
1012571,MALE,55.0,BLACK
1012572,FEMALE,41.0,WHITE
1012573,FEMALE,30.0,WHITE
1012574,MALE,30.0,BLACK
1012576,MALE,,WHITE
1012577,MALE,,WHITE
1012578,MALE,62.0,WHITE
1012579,MALE,59.0,BLACK
1012580,MALE,,BLACK
1012582,MALE,51.0,BLACK
1012583,FEMALE,,HISPANIC
1012584,MALE,52.0,BLACK
1012585,MALE,53.0,BLACK
1012586,MALE,33.0,BLACK
1012587,FEMALE,51.0,BLACK
1012588,FEMALE,68.0,WHITE
1012589,FEMALE,68.0,WHITE
1012590,MALE,32.0,BLACK
1012591,FEMALE,50.0,BLACK
1012592,MALE,,
1012593,MALE,,BLACK
1012594,FEMALE,47.0,BLACK
1012595,FEMALE,51.0,BLACK
1012596,FEMALE,60.0,BLACK
1012597,MALE,43.0,HISPANIC
1012598,FEMALE,32.0,BLACK
1012601,MALE,44.0,WHITE
1012602,FEMALE,59.0,BLACK
1012603,MALE,45.0,WHITE
1012603,MALE,52.0,BLACK
1012603,FEMALE,41.0,BLACK
1012604,FEMALE,42.0,BLACK
1012605,FEMALE,,BLACK
1012606,MALE,,
1012607,MALE,,
1012608,MALE,,
1012609,MALE,43.0,BLACK
1012611,FEMALE,67.0,BLACK
1012614,MALE,32.0,BLACK
1012615,FEMALE,,BLACK
1012616,FEMALE,35.0,HISPANIC
1012616,MALE,,
1012617,MALE,60.0,BLACK
1012618,FEMALE,65.0,BLACK
1012619,MALE,46.0,WHITE
1012620,MALE,32.0,BLACK
1012621,MALE,31.0,BLACK
1012622,MALE,58.0,ASIAN/PACIFIC ISLANDER
1012622,MALE,63.0,WHITE
1012623,FEMALE,61.0,BLACK
1012624,MALE,57.0,BLACK
1012626,MALE,49.0,BLACK
1012627,MALE,50.0,WHITE
1012628,FEMALE,49.0,BLACK
1012629,MALE,28.0,BLACK
1012630,MALE,36.0,BLACK
1012631,MALE,72.0,BLACK
1012632,FEMALE,,BLACK
1012633,MALE,,BLACK
1012635,FEMALE,46.0,BLACK
1012636,FEMALE,53.0,
1012638,MALE,45.0,BLACK
1012641,MALE,33.0,BLACK
1012642,MALE,30.0,BLACK
1012643,FEMALE,52.0,HISPANIC
1012644,FEMALE,37.0,BLACK
1012645,MALE,66.0,BLACK
1012646,MALE,51.0,WHITE
1012647,FEMALE,,WHITE
1012648,MALE,40.0,BLACK
1012649,MALE,58.0,WHITE
1012651,FEMALE,47.0,BLACK
1012653,FEMALE,74.0,BLACK
1012654,FEMALE,,BLACK
1012655,MALE,48.0,
1012656,MALE,59.0,BLACK
1012657,MALE,54.0,WHITE
1012658,MALE,48.0,BLACK
1012659,MALE,28.0,BLACK
1012661,FEMALE,40.0,BLACK
1012662,FEMALE,43.0,BLACK
1012663,MALE,57.0,BLACK
1012664,MALE,69.0,BLACK
1012665,MALE,36.0,WHITE
1012667,FEMALE,55.0,WHITE
1012668,MALE,34.0,BLACK
1012669,MALE,35.0,BLACK
1012671,MALE,46.0,WHITE
1012672,FEMALE,62.0,BLACK
1012674,MALE,23.0,BLACK
1012675,MALE,39.0,BLACK
1012676,MALE,63.0,WHITE
1012677,FEMALE,56.0,WHITE
1012679,MALE,45.0,BLACK
1012680,MALE,33.0,BLACK
1012681,MALE,43.0,WHITE
1012682,FEMALE,28.0,WHITE
1012683,MALE,59.0,BLACK
1012684,FEMALE,53.0,BLACK
1012685,MALE,51.0,HISPANIC
1012686,FEMALE,32.0,
1012688,MALE,,BLACK
1012689,MALE,47.0,HISPANIC
1012690,MALE,51.0,WHITE
1012691,MALE,51.0,WHITE
1012692,MALE,51.0,WHITE
1012693,MALE,51.0,WHITE
1012694,MALE,51.0,WHITE
1012695,MALE,51.0,WHITE
1012696,MALE,51.0,WHITE
1012697,MALE,51.0,WHITE
1012699,MALE,38.0,WHITE
1012699,FEMALE,49.0,WHITE
1012700,MALE,,
1012701,FEMALE,,WHITE
1012702,MALE,,
1012703,FEMALE,56.0,BLACK
1012704,FEMALE,,BLACK
1012705,FEMALE,36.0,WHITE
1012706,MALE,46.0,BLACK
1012707,FEMALE,29.0,BLACK
1012708,FEMALE,44.0,BLACK
1012709,FEMALE,38.0,BLACK
1012710,FEMALE,53.0,BLACK
1012711,MALE,,
1012712,FEMALE,,BLACK
1012714,FEMALE,48.0,BLACK
1012715,FEMALE,35.0,BLACK
1012716,MALE,53.0,BLACK
1012717,FEMALE,37.0,WHITE
1012718,FEMALE,,BLACK
1012719,MALE,51.0,WHITE
1012721,MALE,44.0,
1012722,FEMALE,29.0,BLACK
1012723,MALE,68.0,BLACK
1012724,MALE,56.0,BLACK
1012725,FEMALE,53.0,BLACK
1012726,MALE,,WHITE
1012727,MALE,,WHITE
1012728,FEMALE,60.0,BLACK
1012729,MALE,66.0,WHITE
1012731,MALE,56.0,BLACK
1012732,FEMALE,43.0,BLACK
1012733,FEMALE,,BLACK
1012734,MALE,,
1012735,FEMALE,31.0,HISPANIC
1012737,MALE,,
1012738,MALE,,
1012739,MALE,,
1012740,MALE,,WHITE
1012741,MALE,,
1012742,MALE,26.0,BLACK
1012743,FEMALE,42.0,BLACK
1012744,MALE,56.0,HISPANIC
1012745,MALE,41.0,WHITE
1012746,FEMALE,40.0,BLACK
1012747,MALE,65.0,WHITE
1012748,MALE,61.0,WHITE
1012749,FEMALE,,BLACK
1012750,MALE,59.0,HISPANIC
1012751,MALE,62.0,BLACK
1012752,FEMALE,45.0,WHITE
1012753,MALE,,WHITE
1012754,MALE,,WHITE
1012755,MALE,37.0,BLACK
1012756,FEMALE,58.0,BLACK
1012757,MALE,55.0,BLACK
1012758,MALE,37.0,BLACK
1012759,MALE,39.0,BLACK
1012760,MALE,,
1012763,MALE,,WHITE
1012764,MALE,39.0,BLACK
1012765,MALE,49.0,WHITE
1012766,FEMALE,43.0,BLACK
1012767,FEMALE,,
1012768,MALE,,BLACK
1012769,MALE,,BLACK
1012770,MALE,,BLACK
1012771,FEMALE,49.0,WHITE
1012772,MALE,36.0,HISPANIC
1012773,MALE,52.0,BLACK
1012774,MALE,27.0,BLACK
1012776,MALE,29.0,BLACK
1012777,MALE,,WHITE
1012778,MALE,62.0,WHITE
1012781,MALE,33.0,BLACK
1012782,MALE,57.0,BLACK
1012784,MALE,53.0,BLACK
1012785,MALE,,
1012786,MALE,,BLACK
1012788,MALE,,
1012789,MALE,37.0,BLACK
1012790,MALE,,
1012793,FEMALE,35.0,BLACK
1012794,FEMALE,,BLACK
1012795,MALE,,
1012796,FEMALE,50.0,BLACK
1012798,FEMALE,34.0,BLACK
1012799,MALE,,BLACK
1012800,FEMALE,,BLACK
1012801,MALE,51.0,WHITE
1012802,MALE,46.0,HISPANIC
1012803,MALE,,
1012804,FEMALE,51.0,BLACK
1012805,FEMALE,40.0,BLACK
1012806,FEMALE,,BLACK
1012807,MALE,,BLACK
1012808,FEMALE,35.0,BLACK
1012810,MALE,,BLACK
1012811,FEMALE,61.0,BLACK
1012812,FEMALE,69.0,BLACK
1012813,FEMALE,61.0,BLACK
1012814,FEMALE,51.0,BLACK
1012815,FEMALE,,BLACK
1012816,FEMALE,,HISPANIC
1012817,MALE,58.0,BLACK
1012818,FEMALE,36.0,WHITE
1012819,MALE,,
1012821,MALE,59.0,HISPANIC
1012822,MALE,41.0,BLACK
1012825,FEMALE,,BLACK
1012826,MALE,54.0,BLACK
1012827,FEMALE,35.0,HISPANIC
1012828,MALE,62.0,WHITE
1012830,MALE,58.0,WHITE
1012831,FEMALE,52.0,BLACK
1012832,MALE,49.0,BLACK
1012833,FEMALE,50.0,WHITE
1012835,MALE,69.0,BLACK
1012836,FEMALE,57.0,BLACK
1012837,MALE,35.0,BLACK
1012838,FEMALE,35.0,BLACK
1012839,MALE,31.0,BLACK
1012842,FEMALE,50.0,BLACK
1012844,FEMALE,33.0,BLACK
1012845,FEMALE,28.0,HISPANIC
1012846,FEMALE,58.0,BLACK
1012847,MALE,66.0,BLACK
1012849,FEMALE,46.0,BLACK
1012850,MALE,43.0,HISPANIC
1012851,FEMALE,,BLACK
1012852,MALE,33.0,BLACK
1012854,MALE,30.0,BLACK
1012855,,,
1012856,MALE,,BLACK
1012857,MALE,66.0,HISPANIC
1012857,FEMALE,47.0,WHITE
1012858,FEMALE,44.0,HISPANIC
1012859,FEMALE,57.0,HISPANIC
1012861,MALE,45.0,BLACK
1012862,MALE,66.0,BLACK
1012863,FEMALE,47.0,WHITE
1012864,MALE,64.0,BLACK
1012865,MALE,53.0,WHITE
1012866,FEMALE,42.0,BLACK
1012868,FEMALE,,WHITE
1012870,FEMALE,,WHITE
1012871,MALE,36.0,HISPANIC
1012873,FEMALE,52.0,BLACK
1012874,MALE,61.0,WHITE
1012875,MALE,41.0,BLACK
1012876,FEMALE,,BLACK
1012877,FEMALE,65.0,BLACK
1012878,MALE,31.0,BLACK
1012879,FEMALE,,BLACK
1012879,MALE,59.0,WHITE
1012881,MALE,62.0,WHITE
1012881,MALE,63.0,WHITE
1012882,MALE,30.0,BLACK
1012883,MALE,,WHITE
1012885,MALE,53.0,BLACK
1012886,FEMALE,40.0,BLACK
1012887,MALE,68.0,BLACK
